# Time (days)	Infected
81.375	85.6237	
81.4375	85.7452	
81.5	85.8666	
81.5625	85.9879	
81.625	86.1092	
81.6875	86.2303	
81.75	86.3514	
81.8125	86.4723	
81.875	86.5932	
81.9375	86.714	
82	86.8347	
82.0625	86.9553	
82.125	87.0759	
82.1875	87.1963	
82.25	87.3166	
82.3125	87.4368	
82.375	87.557	
82.4375	87.677	
82.5	87.7969	
82.5625	87.9168	
82.625	88.0365	
82.6875	88.1561	
82.75	88.2757	
82.8125	88.3951	
82.875	88.5144	
82.9375	88.6336	
83	88.7527	
83.0625	88.8716	
83.125	88.9905	
83.1875	89.1092	
83.25	89.2279	
83.3125	89.3464	
83.375	89.4648	
83.4375	89.5831	
83.5	89.7012	
83.5625	89.8193	
83.625	89.9372	
83.6875	90.055	
83.75	90.1726	
83.8125	90.2902	
83.875	90.4076	
83.9375	90.5249	
84	90.642	
84.0625	90.7591	
84.125	90.876	
84.1875	90.9927	
84.25	91.1093	
84.3125	91.2258	
84.375	91.3422	
84.4375	91.4584	
84.5	91.5744	
84.5625	91.6904	
84.625	91.8062	
84.6875	91.9218	
84.75	92.0373	
84.8125	92.1526	
84.875	92.2678	
84.9375	92.3829	
85	92.4978	
85.0625	92.6126	
85.125	92.7272	
85.1875	92.8416	
85.25	92.9559	
85.3125	93.07	
85.375	93.184	
85.4375	93.2978	
85.5	93.4115	
85.5625	93.525	
85.625	93.6383	
85.6875	93.7515	
85.75	93.8645	
85.8125	93.9773	
85.875	94.09	
85.9375	94.2025	
86	94.3148	
86.0625	94.427	
86.125	94.5389	
86.1875	94.6508	
86.25	94.7624	
86.3125	94.8738	
86.375	94.9851	
86.4375	95.0962	
86.5	95.2071	
86.5625	95.3179	
86.625	95.4284	
86.6875	95.5388	
86.75	95.649	
86.8125	95.759	
86.875	95.8688	
86.9375	95.9784	
87	96.0878	
87.0625	96.1971	
87.125	96.3061	
87.1875	96.4149	
87.25	96.5236	
87.3125	96.632	
87.375	96.7403	
87.4375	96.8484	
87.5	96.9562	
87.5625	97.0639	
87.625	97.1713	
87.6875	97.2785	
87.75	97.3856	
87.8125	97.4924	
87.875	97.599	
87.9375	97.7054	
88	97.8116	
88.0625	97.9176	
88.125	98.0234	
88.1875	98.1289	
88.25	98.2343	
88.3125	98.3394	
88.375	98.4443	
88.4375	98.549	
88.5	98.6534	
88.5625	98.7577	
88.625	98.8617	
88.6875	98.9655	
88.75	99.069	
88.8125	99.1723	
88.875	99.2754	
88.9375	99.3783	
89	99.4809	
89.0625	99.5834	
89.125	99.6855	
89.1875	99.7875	
89.25	99.8892	
89.3125	99.9906	
89.375	100.092	
89.4375	100.193	
89.5	100.294	
89.5625	100.394	
89.625	100.494	
89.6875	100.594	
89.75	100.694	
89.8125	100.794	
89.875	100.893	
89.9375	100.992	
90	101.091	
